buffer,,bm3,,bm3+NADPH_10mg_ml_2ul,,bm3+NADPH_10mg_ml_4ul,,
384.0046692,0.0002186102356,384.0046692,0.1128418371,384.0046692,0.07887585461,384.0046692,0.07201800495,
382.9983215,-0.0002440878452,382.9983215,0.1100102216,382.9983215,0.07714874297,382.9983215,0.07097312063,
381.9917603,0.00018266392,381.9917603,0.109384954,381.9917603,0.07687816769,381.9917603,0.07056592405,
380.9851074,-0.0002345153189,380.9851074,0.1079761758,380.9851074,0.07578323036,380.9851074,0.06958571821,
380.0169983,6.91160858E-006,380.0169983,0.1059529632,380.0169983,0.07460460067,380.0169983,0.06911565363,
379.0099792,-0.0001925489196,379.0099792,0.1043956578,379.0099792,0.07411617786,379.0099792,0.06796809286,
378.0028687,0.0001973476756,378.0028687,0.1028917804,378.0028687,0.07333382964,378.0028687,0.06821778417,
376.9955444,-0.0001515617769,376.9955444,0.09980322421,376.9955444,0.0722432211,376.9955444,0.06685072929,
375.9880981,-0.0004603191046,375.9880981,0.09939259291,375.9880981,0.07149522007,375.9880981,0.06647286564,
375.0192566,0.0001525987027,375.0192566,0.09726724774,375.0192566,0.07091027498,375.0192566,0.06643316895,
374.0115051,0.0002100118581,374.0115051,0.09637016803,374.0115051,0.07072574645,374.0115051,0.06638373435,
373.0035706,0.0005173284444,373.0035706,0.0956011191,373.0035706,0.06997757405,373.0035706,0.06653079391,
371.9955444,7.013075083E-005,371.9955444,0.093142353,371.9955444,0.0691787228,371.9955444,0.06566374749,
370.9873352,-0.0006310036988,370.9873352,0.09155214578,370.9873352,0.06892526895,370.9873352,0.0654662922,
370.0177307,0.0001055758112,370.0177307,0.09059272707,370.0177307,0.06915596128,370.0177307,0.06558004767,
369.0092468,-0.0001114506813,369.0092468,0.08890102804,369.0092468,0.06810118258,369.0092468,0.06591190398,
368.0005798,-0.0003904954356,368.0005798,0.08797492087,368.0005798,0.06791351736,368.0005798,0.06555087864,
366.9917908,4.576880383E-005,366.9917908,0.08704312891,366.9917908,0.06802427769,366.9917908,0.065922454,
365.9828186,-0.0003689253936,365.9828186,0.08600230515,365.9828186,0.06752616912,365.9828186,0.06620810926,
365.0125122,0.0003917795839,365.0125122,0.08385363221,365.0125122,0.06681458652,365.0125122,0.06623455137,
364.0032959,0.0002439920063,364.0032959,0.08288920671,364.0032959,0.06737940758,364.0032959,0.06566327065,
362.993866,0.0004885098897,362.993866,0.08254240453,362.993866,0.06703536958,362.993866,0.06684755534,
361.984314,0.0002968063636,361.984314,0.08036451042,361.984314,0.06625430286,361.984314,0.06619122624,
361.0134277,0.0003075824352,361.0134277,0.07994399965,361.0134277,0.06597045064,361.0134277,0.06598461419,
360.0036621,0.0005800775834,360.0036621,0.07875068486,360.0036621,0.06594399363,360.0036621,0.06617422402,
358.9936218,0.0003625030222,358.9936218,0.07658685744,358.9936218,0.06519195437,358.9936218,0.06592959166,
357.9835205,0.0006753979833,357.9835205,0.07497859001,357.9835205,0.06469453126,357.9835205,0.06587138772,
357.0121155,1.993224032E-006,357.0121155,0.07292157412,357.0121155,0.06418632716,357.0121155,0.06516443193,
356.0016785,0.0005444123526,356.0016785,0.07178096473,356.0016785,0.06353643537,356.0016785,0.06507285684,
354.9911194,-0.0003326625738,354.9911194,0.07040379196,354.9911194,0.06258437783,354.9911194,0.06419479102,
354.0192871,0.0005137519329,354.0192871,0.06942282617,354.0192871,0.06224274635,354.0192871,0.06444493681,
353.0084534,-0.0001228374313,353.0084534,0.06706669927,353.0084534,0.06143660098,353.0084534,0.06362849474,
351.9974365,0.0004738421994,351.9974365,0.06701691449,351.9974365,0.06094125286,351.9974365,0.06401111186,
350.9863281,-9.16266581E-005,350.9863281,0.0658030957,350.9863281,0.05961128324,350.9863281,0.0628470853,
350.0139465,0.0001356895518,350.0139465,0.06297536194,350.0139465,0.05899804831,350.0139465,0.06222105771,
349.002533,0.0004248411569,349.002533,0.06296117604,349.002533,0.0585247837,349.002533,0.0613341853,
347.9909973,0.0001227945031,347.9909973,0.06118413433,347.9909973,0.05773085728,347.9909973,0.0613193661,
347.0181885,-6.377834507E-005,347.0181885,0.06001284719,347.0181885,0.056491822,347.0181885,0.06040095165,
346.0063477,-0.0002039335377,346.0063477,0.05845823511,346.0063477,0.05600269884,346.0063477,0.05993391201,
344.9943848,-0.000218733112,344.9943848,0.05737869069,344.9943848,0.05536439642,344.9943848,0.05906714499,
343.9822693,-0.0003049849183,343.9822693,0.05626899749,343.9822693,0.05377614126,343.9822693,0.05873925984,
343.0089417,0.0003811568895,343.0089417,0.05552112311,343.0089417,0.05403017253,343.0089417,0.05799661949,
341.996582,-4.012139834E-005,341.996582,0.05348917097,341.996582,0.053096544,341.996582,0.05701334774,
340.9840393,7.227963943E-005,340.9840393,0.0529075861,340.9840393,0.05183689296,340.9840393,0.05677550286,
340.0102844,-0.0008702938212,340.0102844,0.05185156688,340.0102844,0.05124671012,340.0102844,0.05575460568,
338.9974976,0.0002550257777,338.9974976,0.05169314891,338.9974976,0.05123960227,338.9974976,0.05545785651,
337.9845581,-0.0001507854759,337.9845581,0.05012289062,337.9845581,0.05031752959,337.9845581,0.05522294715,
337.0104675,0.0001806439686,337.0104675,0.04975085333,337.0104675,0.05014116317,337.0104675,0.05515789986,
335.9972229,0.0001363627962,335.9972229,0.04778342694,335.9972229,0.04860524461,335.9972229,0.05372560397,
334.9839172,-5.6272449E-005,334.9839172,0.04780824855,334.9839172,0.04854896665,334.9839172,0.05397661403,
334.0093994,3.401549475E-005,334.0093994,0.04626461491,334.0093994,0.0478573218,334.0093994,0.05255360901,
332.9957581,-0.0002819619549,332.9957581,0.04664142802,332.9957581,0.04727597907,332.9957581,0.05239604786,
331.9820251,-0.0009075450362,331.9820251,0.04494811222,331.9820251,0.04617406428,331.9820251,0.05183666199,
331.0071411,-3.277040014E-005,331.0071411,0.04549403489,331.0071411,0.0462910533,331.0071411,0.05121152475,
329.993103,-4.835229629E-005,329.993103,0.04437102005,329.993103,0.04549897835,329.993103,0.05092525482,
329.0179749,-0.0001809052337,329.0179749,0.04442343488,329.0179749,0.04481498152,329.0179749,0.05048713088,
328.0036926,0.0003953551059,328.0036926,0.0434654057,328.0036926,0.04493321106,328.0036926,0.05069447309,
326.9892578,-4.835229629E-005,326.9892578,0.04396446422,326.9892578,0.04426784813,326.9892578,0.04986680672,
326.0137329,-1.977642933E-005,326.0137329,0.04293577,326.0137329,0.04327784479,326.0137329,0.04906268418,
324.9990845,-0.0007657045498,324.9990845,0.04203017429,324.9990845,0.0435645543,324.9990845,0.04882637411,
323.9842529,0.000238656532,323.9842529,0.04183712974,323.9842529,0.04329843447,323.9842529,0.0489914231,
323.0083618,0.0003487981448,323.0083618,0.04291619733,323.0083618,0.043715965,323.0083618,0.048593577,
321.9932861,0.0002541192225,321.9932861,0.04188806936,321.9932861,0.04352706671,321.9932861,0.0490286313,
321.0171509,-0.0001440056512,321.0171509,0.04179081693,321.0171509,0.0429424569,321.0171509,0.0486818552,
320.0018311,0.000565121707,320.0018311,0.04152020067,320.0018311,0.04314225167,320.0018311,0.04949229211,
318.9863586,-0.0005722204805,318.9863586,0.04119547457,318.9863586,0.04313885048,318.9863586,0.04814764857,
318.0098267,0.000277948915,318.0098267,0.04156119004,318.0098267,0.0432177633,318.0098267,0.04938931763,
316.9941101,-0.0001254252857,316.9941101,0.04079730809,316.9941101,0.04263160005,316.9941101,0.04851405695,
316.0173645,-0.0004170814645,316.0173645,0.04089462385,316.0173645,0.04372664168,316.0173645,0.05002362654,
315.0014038,0.0002770164283,315.0014038,0.0420046784,315.0014038,0.043880146,315.0014038,0.05053732172,
313.9852905,-0.0001569958986,313.9852905,0.04198366404,313.9852905,0.04469402879,313.9852905,0.05054953694,
313.0081482,-3.344338256E-005,313.0081482,0.04293571413,313.0081482,0.04521599039,313.0081482,0.05200808495,
311.9917908,-0.0002850662568,311.9917908,0.04256578535,311.9917908,0.04625655338,311.9917908,0.05260920897,
311.0144348,-0.0002276850573,311.0144348,0.04483452812,311.0144348,0.04726703092,311.0144348,0.05401721597,
309.9978333,0.0002493534412,309.9978333,0.04561819881,309.9978333,0.04940384999,309.9978333,0.0552608408,
308.9811096,0.0003165194939,308.9811096,0.04770425707,308.9811096,0.05176430196,308.9811096,0.05806508288,
308.0033875,0.0003025570186,308.0033875,0.04978281632,308.0033875,0.05330724269,308.0033875,0.05998895317,
306.9863892,0.000307945098,306.9863892,0.05281662941,306.9863892,0.0566062592,306.9863892,0.06356846541,
306.0084229,0.0003112090344,306.0084229,0.05667880923,306.0084229,0.06100994349,306.0084229,0.06715425104,
304.9912109,0.0003314409405,304.9912109,0.06026406959,304.9912109,0.06426358223,304.9912109,0.07299678028,
304.0130005,0.0003026088234,304.0130005,0.06485433131,304.0130005,0.07244250178,304.0130005,0.07940807939,
302.9955444,0.0003653787717,302.9955444,0.07264967263,302.9955444,0.07890295982,302.9955444,0.08650245517,
302.0171204,0.0005298205069,302.0171204,0.08179870993,302.0171204,0.08729922026,302.0171204,0.09616464376,
300.9994202,0.001192909083,300.9994202,0.09074614197,300.9994202,0.09559427947,300.9994202,0.1057424918,
299.9815674,0.0008635336999,299.9815674,0.1005406305,299.9815674,0.1068448499,299.9815674,0.1171966717,
299.0027771,0.000391183683,299.0027771,0.1120171919,299.0027771,0.1206300482,299.0027771,0.1284040213,
297.9847412,-0.0004976572236,297.9847412,0.1294229925,297.9847412,0.1372694671,297.9847412,0.1452054977,
297.0057373,-0.0004352873075,297.0057373,0.1458851397,297.0057373,0.1507954448,297.0057373,0.1627773046,
295.9873962,-0.0001455582969,295.9873962,0.161661908,295.9873962,0.1717921793,295.9873962,0.1808627695,
295.0081482,0.000466974976,295.0081482,0.1897278726,295.0081482,0.1933678389,295.0081482,0.2028408647,
293.989624,0.0002713438007,293.989624,0.2150943875,293.989624,0.2241871655,293.989624,0.2310591191,
293.0101013,-0.0006825940218,293.0101013,0.245130375,293.0101013,0.2468566,293.0101013,0.2552423775,
291.9913635,0.0004645909066,291.9913635,0.2815511227,291.9913635,0.2870885432,291.9913635,0.2983635068,
291.0116882,0.0003278918739,291.0116882,0.3134552836,291.0116882,0.3140605092,291.0116882,0.3325702548,
289.9926453,0.0004118079669,289.9926453,0.3367311358,289.9926453,0.3463576734,289.9926453,0.3566654027,
289.0127258,0.0002969876805,289.0127258,0.3611134291,289.0127258,0.3687961102,289.0127258,0.3815753162,
287.9935303,-0.0006043273606,287.9935303,0.3780766726,287.9935303,0.3945161402,287.9935303,0.4068140686,
287.0133362,0.0003047588689,287.0133362,0.405893296,287.0133362,0.42734465,287.0133362,0.4431682825,
285.9938965,0.0008314243169,285.9938965,0.4369970858,285.9938965,0.4567955136,285.9938965,0.4745042324,
285.0134888,0.0003557671153,285.0134888,0.4731793404,285.0134888,0.4915083945,285.0134888,0.5199821591,
283.9938354,-0.0001258393459,283.9938354,0.494643122,283.9938354,0.5235080123,283.9938354,0.549670577,
283.0132141,-0.0001744881447,283.0132141,0.5151185989,283.0132141,0.5417372584,283.0132141,0.5861181617,
281.9933167,6.671326264E-005,281.9933167,0.524964869,281.9933167,0.5623227358,281.9933167,0.6102597117,
281.0124817,-0.0001758854196,281.0124817,0.5298583508,281.0124817,0.5845934749,281.0124817,0.6372463703,
279.9923706,-0.0005406800192,279.9923706,0.5361405611,279.9923706,0.5955525041,279.9923706,0.6664503217,
279.011322,3.039118928E-005,279.011322,0.5411263704,279.011322,0.6172514558,279.011322,0.6926314831,
277.9909668,1.32020441E-005,277.9909668,0.5475800633,277.9909668,0.6397702694,277.9909668,0.7346619368,
277.0097046,-0.0002087977919,277.0097046,0.5483207703,277.0097046,0.6584182382,277.0097046,0.7661055326,
275.9891052,-0.0001625334698,275.9891052,0.5449471474,275.9891052,0.6723955274,275.9891052,0.8027181625,
275.0076599,-0.0009953647386,275.0076599,0.5408802032,275.0076599,0.6859642863,275.0076599,0.8342807889,
273.9868774,-0.0002101949649,273.9868774,0.5354523659,273.9868774,0.6967784166,273.9868774,0.8618710637,
273.005188,-0.0005311657442,273.005188,0.5259631276,273.005188,0.7052484155,273.005188,0.887008667,
271.9841309,-1.113082362E-005,271.9841309,0.5149706602,271.9841309,0.7127395868,271.9841309,0.9108562469,
271.0022888,-0.0007294748793,271.0022888,0.50412637,271.0022888,0.717484653,271.0022888,0.9331724048,
269.9810486,-0.001615846995,269.9810486,0.4931042194,269.9810486,0.7234243155,269.9810486,0.9544564486,
268.9989319,-0.001347085345,268.9989319,0.4819334745,268.9989319,0.732145071,268.9989319,0.9824064374,
268.0167847,-0.001040042611,268.0167847,0.4705398679,268.0167847,0.7375840545,268.0167847,1.008692741,
266.9952087,-0.0009209774435,266.9952087,0.4551499486,266.9952087,0.739726007,266.9952087,1.028793097,
266.0127869,-8.945269656E-005,266.0127869,0.4393157959,266.0127869,0.7374822497,266.0127869,1.037527084,
264.9910278,0.001323207631,264.9910278,0.4279229343,264.9910278,0.7357837558,264.9910278,1.044596553,
264.0084229,-0.0002787024423,264.0084229,0.4122056365,264.0084229,0.7300085425,264.0084229,1.049369454,
262.9864502,-0.0009440698777,262.9864502,0.3911624849,262.9864502,0.7169513106,262.9864502,1.043467522,
262.0036316,3.890835433E-005,262.0036316,0.3770133555,262.0036316,0.7061106563,262.0036316,1.040694952,
260.9814148,-0.00119402993,260.9814148,0.3608581126,260.9814148,0.6970114708,260.9814148,1.03346312,
259.9984436,-0.000546160969,259.9984436,0.3503092229,259.9984436,0.6878184676,259.9984436,1.026221037,
259.0153503,-0.001222735154,259.0153503,0.3417872488,259.0153503,0.6807076335,259.0153503,1.020732522,
257.9927979,0.0007266572211,257.9927979,0.3314163089,257.9927979,0.670416832,257.9927979,1.009530306,
257.0095215,-0.0005165319308,257.0095215,0.3154915273,257.0095215,0.6521573067,257.0095215,0.9862468243,
255.9867859,-0.003117722925,255.9867859,0.298920542,255.9867859,0.6292440891,255.9867859,0.9607470036,
255.0032959,0.0005356001784,255.0032959,0.2904664278,255.0032959,0.6158322692,255.0032959,0.9418108463,
253.9803772,-0.002867890755,253.9803772,0.2815200388,253.9803772,0.6014552712,253.9803772,0.9189999104,
252.9966888,-0.002579420339,252.9966888,0.2741097212,252.9966888,0.5870919228,252.9966888,0.8963164091,
252.0129089,3.712206671E-005,252.0129089,0.2738736272,252.0129089,0.5767835975,252.0129089,0.8811594248,
250.9896393,-0.0008200692828,250.9896393,0.2671272159,250.9896393,0.5639961958,250.9896393,0.85886693,
250.0056915,-0.0007015640149,250.0056915,0.2662064135,250.0056915,0.5509685278,250.0056915,0.836730361,
248.9822693,-0.001904957928,248.9822693,0.2654729187,248.9822693,0.5436199307,248.9822693,0.8155791759,
247.9980927,0.0004441195924,247.9980927,0.2744484842,247.9980927,0.5394036174,247.9980927,0.8028414249,
247.0138245,-0.000885897316,247.0138245,0.2856131792,247.0138245,0.5407027602,247.0138245,0.7938879728,
245.990097,-2.593696627E-005,245.990097,0.297542274,245.990097,0.5427014828,245.990097,0.7897071242,
245.0056305,-0.0006305383868,245.0056305,0.3131054342,245.0056305,0.5535335541,245.0056305,0.7878357172,
243.98172,0.0004889504635,243.98172,0.3493852615,243.98172,0.5724143386,243.98172,0.8007973433,
242.9970856,0.0003476323327,242.9970856,0.3904577792,242.9970856,0.6080454588,242.9970856,0.8157561421,
242.0123596,0.0002509074984,242.0123596,0.4249060154,242.0123596,0.6328394413,242.0123596,0.8478876352,
240.9881134,-0.0001180757317,240.9881134,0.4908600152,240.9881134,0.6919787526,240.9881134,0.8923065662,
240.0032196,-0.000454733643,240.0032196,0.5689091682,240.0032196,0.7679921389,240.0032196,0.9471694231,
239.0181732,0.0006655979669,239.0181732,0.67549932,239.0181732,0.8536984921,239.0181732,1.018404961,
237.9937134,0.0001169167663,237.9937134,0.7949439883,237.9937134,0.9659364223,237.9937134,1.121536016,
237.0085297,2.44111543E-005,237.0085297,0.9671381712,237.0085297,1.109426022,237.0085297,1.265869021,
235.9838257,-0.0001795079734,235.9838257,1.131979585,235.9838257,1.298045993,235.9838257,1.480670333,
234.9984131,-0.001041178941,234.9984131,1.330563426,234.9984131,1.480846882,234.9984131,1.629654288,
234.01297,-0.001149212942,234.01297,1.535950184,234.01297,1.72839272,234.01297,1.824822068,
232.9879913,-0.000213506748,232.9879913,1.771381378,232.9879913,1.93734479,232.9879913,2.085309029,
232.0023499,-0.000727459148,232.0023499,2.65593195,232.0023499,2.320111036,232.0023499,2.318086147,
231.0166321,-0.000103945611,231.0166321,2.803600073,231.0166321,2.551573515,231.0166321,2.481287241,
229.991394,-0.001431565266,229.991394,2.825916767,229.991394,2.646996737,229.991394,3.167011738,
229.0054779,-0.00165478792,229.0054779,2.334142208,229.0054779,2.530110121,229.0054779,2.430806875,
228.0194702,0.001087016775,228.0194702,2.938050032,228.0194702,3.229315519,228.0194702,3.212765455,
226.9939423,0.001891224878,226.9939423,3.147171021,226.9939423,2.947589397,226.9939423,3.150942087,
226.0077667,-0.0003738395171,226.0077667,3.384905577,226.0077667,3.143530607,226.0077667,3.340946674,
224.9820862,0.007540959865,224.9820862,2.923951387,224.9820862,3.002147436,224.9820862,3.254098415,
223.9957123,-0.001302335761,223.9957123,3.2224226,223.9957123,3.095068932,223.9957123,3.013032913,
223.0093231,-0.003171742661,223.0093231,2.736776352,223.0093231,3.417652607,223.0093231,3.015420675,
221.9833069,-0.004651508294,221.9833069,2.478016853,221.9833069,2.795540571,221.9833069,3.294180632,
220.9967194,-0.001232079463,220.9967194,2.724281549,220.9967194,2.733042479,220.9967194,2.752323866,
220.010025,-0.006883428432,220.010025,2.421793222,220.010025,2.709682226,220.010025,2.920708895,
218.9837952,-0.01989042759,218.9837952,2.223520756,218.9837952,2.182172298,218.9837952,2.250976563,
217.9969482,-0.02142366953,217.9969482,2.018706083,217.9969482,2.051029205,217.9969482,2.36015749,
217.0099945,-0.0175593365,217.0099945,1.518680096,217.0099945,2.401669741,217.0099945,2.472862482,
215.9835205,0.01305834576,215.9835205,1.823083639,215.9835205,1.886611938,215.9835205,1.92545855,
214.9963989,0.02822110988,214.9963989,1.817545295,214.9963989,2.01944685,214.9963989,1.985617042,
214.0092316,0.01548117492,214.0092316,1.417010069,214.0092316,1.585389733,214.0092316,1.64124012,
212.9824677,-0.04618308693,212.9824677,1.23361063,212.9824677,1.467691779,212.9824677,1.565068364,
211.9951324,0.009785940871,211.9951324,10,211.9951324,1.256774426,211.9951324,1.327509761,
211.0076904,-0.005623248871,211.0076904,1.169455051,211.0076904,1.175343394,211.0076904,0.9198578,
209.9806824,-0.04479015246,209.9806824,0.1754049361,209.9806824,0.6811134815,209.9806824,0.9742258787,
208.9930725,-0.0004599053646,208.9930725,0.3695322573,208.9930725,1.223482609,208.9930725,0.8039318323,
208.0054321,0.1258994043,208.0054321,0.2612318397,208.0054321,0.5945566893,208.0054321,0.68874228,
207.0176544,0.03581991792,207.0176544,-0.3181883395,207.0176544,0.09725490957,207.0176544,0.1553606093,
205.9903259,-0.2366451174,205.9903259,-0.6472599506,205.9903259,-0.05714969337,205.9903259,-0.08992553502,
205.0024109,0.2488611192,205.0024109,-0.0238678176,205.0024109,0.6325372458,205.0024109,0.3428358138,
204.0144501,0.04898823798,204.0144501,10,204.0144501,0.3010688126,204.0144501,0.9498630166,
202.9868317,-0.3509663045,202.9868317,-0.01123642363,202.9868317,-0.3537038863,202.9868317,-0.6318401694,
201.9987183,0.2359010577,201.9987183,0.5623785853,201.9987183,0.5927991271,201.9987183,-0.09678669274,
201.0104828,0.1856797487,201.0104828,0.1047589183,201.0104828,0.8770321608,201.0104828,0.3668383956,
199.9826508,-0.1677780449,199.9826508,10,199.9826508,0.2528722882,199.9826508,0.1800019443,

buffer,
buffer
Collection Time: 03/12/2019 14:45:39
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 03/12/2019 14:26:57
Method Modifications:
Common Interval nm Changed: 03/12/2019 14:45:16, Old:     5.00, New:     1.00
Baseline Correction Changed: 03/12/2019 14:45:16, Old:0, New:1
Storage Changed: 03/12/2019 14:45:16, Old:1, New:0
End Method Modifications
<Current Wavelength> , 254.0

bm3,
bm3
Collection Time: 03/12/2019 14:47:40
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 03/12/2019 14:26:57
Method Modifications:
Common Interval nm Changed: 03/12/2019 14:45:16, Old:     5.00, New:     1.00
Baseline Correction Changed: 03/12/2019 14:45:16, Old:0, New:1
Storage Changed: 03/12/2019 14:45:16, Old:1, New:0
End Method Modifications
<Current Wavelength> , 272.0

bm3+NADPH_10mg_ml_2ul,
bm3+NADPH_10mg_ml_2ul
Collection Time: 03/12/2019 14:48:59
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 03/12/2019 14:26:57
Method Modifications:
Common Interval nm Changed: 03/12/2019 14:45:16, Old:     5.00, New:     1.00
Baseline Correction Changed: 03/12/2019 14:45:16, Old:0, New:1
Storage Changed: 03/12/2019 14:45:16, Old:1, New:0
End Method Modifications
<Current Wavelength> , 292.0

bm3+NADPH_10mg_ml_4ul,
bm3+NADPH_10mg_ml_4ul
Collection Time: 03/12/2019 14:49:44
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 03/12/2019 14:26:57
Method Modifications:
Common Interval nm Changed: 03/12/2019 14:45:16, Old:     5.00, New:     1.00
Baseline Correction Changed: 03/12/2019 14:45:16, Old:0, New:1
Storage Changed: 03/12/2019 14:45:16, Old:1, New:0
End Method Modifications
<Current Wavelength> , 287.0

